gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,113.54533836513014,8175.26,0
Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,60.59809710385921,848.37,0
Female,0,No,Yes,12,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.33242924379708,1095.99,0
Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.83992018207225,1170.28,0
Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.44178597737069,6007.81,0
Female,0,No,No,67,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),51.081588681912216,3422.47,0
Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.28378585019743,7199.88,1
Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.71088498522944,5595.18,1
Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,109.48342937520941,2518.12,1
Female,1,No,No,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.19234426566098,3659.62,1
Male,0,Yes,Yes,67,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.125401101944266,1482.4,0
Female,1,No,No,72,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.84762220080025,7117.03,0
Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.31506564830897,3920.71,0
Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),120.0,6600.0,0
Female,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.868587134415876,393.63,0
Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.3014326220001,4123.67,0
Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),120.0,7680.0,0
Male,0,No,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.922953779714188,179.31,0
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.80215401828043,6393.76,0
Female,1,No,No,8,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.83500674868672,862.68,1
Female,1,No,No,61,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.5522129603336,6682.68,0
Female,0,Yes,Yes,63,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,58.22804593661549,3668.37,0
Male,0,No,No,46,Yes,No,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,75.0635957874339,3452.93,1
Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.13614112219675,0.0,1
Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,120.0,8640.0,1
Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,78.0978143433974,4529.67,0
Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.67425824114886,2112.27,0
Male,0,No,No,47,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,35.80739887913562,1682.95,0
Male,1,Yes,No,72,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,111.85635633716288,8053.66,0
Female,0,No,Yes,56,Yes,Yes,No,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),105.96572301673748,5934.08,1
Female,0,No,No,31,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.584786549605237,669.13,0
Male,1,Yes,No,43,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.379868641240854,790.33,0
Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.02760862908355,1365.58,0
Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.19425548343638,5082.35,0
Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.339170676283,1620.77,0
Male,0,No,No,26,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.737643314829302,591.18,1
Male,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,110.4080314020338,6182.85,0
Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.29164216579983,1623.12,0
Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.39165805015223,1366.66,0
Male,0,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.110312488741826,505.99,1
Female,1,No,No,17,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,77.02228763098941,1309.38,0
Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.934383831475593,1651.28,0
Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.72956262604868,8116.53,0
Female,0,Yes,Yes,29,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.647500944282566,859.78,0
Male,1,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.36384889254161,1139.09,1
Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.487432584279404,3124.37,0
Male,0,No,Yes,47,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.07617658603692,4327.58,0
Male,0,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.8408058596319,2568.75,1
Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,100.71550718897153,1913.59,0
Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.42352443746026,4726.64,0
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.50600195609164,8604.43,1
Male,0,No,Yes,16,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.658720448693735,458.54,0
Female,1,No,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,53.03543414112875,1856.24,0
Female,0,No,No,21,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.6882046902809,455.45,0
Female,0,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.38807213046333,1086.99,0
Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),120.0,7680.0,1
Female,0,Yes,No,72,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.50566459949148,1980.41,1
Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.45961615632112,518.76,1
Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,120.0,4560.0,0
Female,0,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.41264991213372,219.71,0
Male,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,95.50748111286161,1910.15,0
Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.73796564154797,1915.81,1
Male,0,Yes,Yes,38,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.86571969381737,2806.9,1
Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),50.493079677326556,1464.3,0
Male,0,Yes,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.910375863211335,83.64,1
Male,0,Yes,Yes,12,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.34118919497577,928.09,1
Female,1,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.79058296590874,3336.04,0
Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.8261189739618,1978.61,0
Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,3000.0,1
Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.32254328844863,5902.58,0
Female,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,7200.0,1
Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,69.01652566996974,3036.73,0
Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.704279727741,5635.78,0
Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),108.60543797065321,1411.87,1
Female,0,Yes,Yes,54,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.361558727973698,1261.52,1
Male,0,No,No,17,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.7401695965911,420.58,0
Male,0,Yes,Yes,41,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.246227576484046,2060.1,0
Male,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.554130611382305,306.2,0
Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,66.92145367435121,4818.34,1
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.89639628208437,6642.75,0
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.4403504334054,7166.42,1
Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,85.45931521405042,4358.43,0
Female,0,Yes,No,66,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.97690512161982,7918.48,1
Male,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.505504351095684,1764.4,0
Female,1,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.35048180582866,4529.28,0
Female,0,No,No,13,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,98.41137561353908,1279.35,0
Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),118.74613491296904,3206.15,1
Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,116.43501170623945,5006.71,1
Female,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.9261878344469,0.0,0
Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.127465688727384,1835.03,1
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.78557498054509,4304.56,1
Female,0,No,No,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.084869521780398,168.59,0
Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.98714354617846,5471.07,0
Female,0,No,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.79799877215927,991.17,1
Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.52372589402403,6128.85,0
Male,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.04621576357336,846.42,0
Female,0,No,No,20,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,42.491629043069985,849.83,0
Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.91528832482618,306.81,1
Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.94877510580326,2098.57,0
Male,0,No,No,48,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),68.01018847582017,3264.49,0
Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,113.20127316808913,4641.25,1
Male,0,Yes,Yes,6,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.52718235786591,351.16,1
Female,0,No,No,54,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.278062381480076,2877.02,0
Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.15774687219276,1496.84,1
Male,1,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.60588547313342,1945.2,0
Female,0,No,No,6,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.16063022942389,354.96,1
Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.28763997055093,8516.71,0
Female,1,Yes,No,20,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,96.76219875218925,1935.24,1
Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),78.42583732052896,235.28,0
Male,0,Yes,Yes,24,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.64714535756932,543.53,0
Male,0,No,No,37,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.485305259860038,794.96,1
Male,1,No,No,33,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.82759468339471,2205.31,1
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.99710494650674,7631.79,1
Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,98.36358567094994,4721.45,1
Male,0,Yes,Yes,72,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8640.0,1
Female,1,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,99.2088372370883,2678.64,0
Female,0,No,No,1,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.30761697397277,59.31,1
Male,0,Yes,Yes,25,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.667966189555603,541.7,0
Female,1,No,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.82729988743837,5661.85,0
Male,0,No,No,59,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.959358430805057,1826.6,0
Male,1,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,95.56046644663081,0.0,0
Male,1,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.94849378093026,2572.66,1
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.637625418766206,2133.91,0
Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.11872225438299,6615.0,1
Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,72.1848802542173,0.0,0
Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,93.58551883269077,3462.66,1
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.479144609733964,24.48,0
Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),99.4108646845002,4374.08,1
Female,0,No,No,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.01117037401823,240.11,0
Female,0,No,No,65,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,46.642748323265664,3031.78,0
Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.76495015993411,478.06,0
Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,73.73927246037486,811.13,0
Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,88.02104155432065,4048.97,1
Male,0,No,No,39,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,95.6811070047182,3731.56,1
Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.962217413519245,1278.49,0
